video_path,video_name,video_type,rt60,status
AVDeepfake1M_local/videos_subset_600/train/id00017/lvX8diWgriA/00177/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,0.929,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lvX8diWgriA/00178/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.37,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lvX8diWgriA/00179/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,2.062,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lvX8diWgriA/00180/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.231,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lvX8diWgriA/00181/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.706,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lvX8diWgriA/00182/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.68,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lvX8diWgriA/00183/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.791,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lvX8diWgriA/00184/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.886,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lvX8diWgriA/00185/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.982,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lvX8diWgriA/00186/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.708,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lvX8diWgriA/00187/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.808,success
AVDeepfake1M_local/videos_subset_600/train/id00017/tIpW24N_Ysk/00194/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.58,success
AVDeepfake1M_local/videos_subset_600/train/id00017/tIpW24N_Ysk/00195/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.786,success
AVDeepfake1M_local/videos_subset_600/train/id00017/tIpW24N_Ysk/00197/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.467,success
AVDeepfake1M_local/videos_subset_600/train/id00017/wrB-yyERH2s/00199/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.318,success
AVDeepfake1M_local/videos_subset_600/train/id00017/wrB-yyERH2s/00200/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.283,success
AVDeepfake1M_local/videos_subset_600/train/id00017/wrB-yyERH2s/00201/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,0.869,success
AVDeepfake1M_local/videos_subset_600/train/id00017/wrB-yyERH2s/00202/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.544,success
AVDeepfake1M_local/videos_subset_600/train/id00017/wrB-yyERH2s/00203/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.445,success
AVDeepfake1M_local/videos_subset_600/train/id00018/5BVBfpfzjIk/00009/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.646,success
AVDeepfake1M_local/videos_subset_600/train/id00018/5BVBfpfzjIk/00013/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.544,success
AVDeepfake1M_local/videos_subset_600/train/id00012/21Uxsk56VDQ/00001/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.37,success
AVDeepfake1M_local/videos_subset_600/train/id00012/21Uxsk56VDQ/00002/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.318,success
AVDeepfake1M_local/videos_subset_600/train/id00012/21Uxsk56VDQ/00003/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.475,success
AVDeepfake1M_local/videos_subset_600/train/id00012/21Uxsk56VDQ/00004/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,2.412,success
AVDeepfake1M_local/videos_subset_600/train/id00012/21Uxsk56VDQ/00006/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.787,success
AVDeepfake1M_local/videos_subset_600/train/id00012/21Uxsk56VDQ/00007/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.465,success
AVDeepfake1M_local/videos_subset_600/train/id00012/21Uxsk56VDQ/00009/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.693,success
AVDeepfake1M_local/videos_subset_600/train/id00012/21Uxsk56VDQ/00010/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.301,success
AVDeepfake1M_local/videos_subset_600/train/id00012/21Uxsk56VDQ/00012/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.314,success
AVDeepfake1M_local/videos_subset_600/train/id00012/21Uxsk56VDQ/00014/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.554,success
AVDeepfake1M_local/videos_subset_600/train/id00012/2DLq_Kkc1r8/00017/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.505,success
AVDeepfake1M_local/videos_subset_600/train/id00012/2DLq_Kkc1r8/00018/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.2,success
AVDeepfake1M_local/videos_subset_600/train/id00012/C_FAL9gv8bo/00020/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.203,success
AVDeepfake1M_local/videos_subset_600/train/id00012/C_FAL9gv8bo/00023/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.232,success
AVDeepfake1M_local/videos_subset_600/train/id00012/C_FAL9gv8bo/00024/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.537,success
AVDeepfake1M_local/videos_subset_600/train/id00012/C_FAL9gv8bo/00030/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,0.803,success
AVDeepfake1M_local/videos_subset_600/train/id00012/Gf-KDRnkBw8/00033/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.72,success
AVDeepfake1M_local/videos_subset_600/train/id00012/Gf-KDRnkBw8/00034/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.695,success
AVDeepfake1M_local/videos_subset_600/train/id00012/Gf-KDRnkBw8/00035/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.454,success
AVDeepfake1M_local/videos_subset_600/train/id00012/Gf-KDRnkBw8/00037/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.794,success
AVDeepfake1M_local/videos_subset_600/train/id00012/Gf-KDRnkBw8/00038/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,2.037,success
AVDeepfake1M_local/videos_subset_600/train/id00012/Gf-KDRnkBw8/00039/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.418,success
AVDeepfake1M_local/videos_subset_600/train/id00012/IYaT706uSpQ/00042/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.894,success
AVDeepfake1M_local/videos_subset_600/train/id00012/IYaT706uSpQ/00043/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.45,success
AVDeepfake1M_local/videos_subset_600/train/id00012/IYaT706uSpQ/00049/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.932,success
AVDeepfake1M_local/videos_subset_600/train/id00012/IYaT706uSpQ/00051/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,2.538,success
AVDeepfake1M_local/videos_subset_600/train/id00012/IYaT706uSpQ/00052/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.584,success
AVDeepfake1M_local/videos_subset_600/train/id00012/IYaT706uSpQ/00053/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.615,success
AVDeepfake1M_local/videos_subset_600/train/id00012/IYaT706uSpQ/00055/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.764,success
AVDeepfake1M_local/videos_subset_600/train/id00012/JEBlkjLkhmY/00056/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,2.157,success
AVDeepfake1M_local/videos_subset_600/train/id00012/L5fo1OvuXIg/00057/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.074,success
AVDeepfake1M_local/videos_subset_600/train/id00012/L5fo1OvuXIg/00058/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.249,success
AVDeepfake1M_local/videos_subset_600/train/id00012/L5fo1OvuXIg/00060/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.22,success
AVDeepfake1M_local/videos_subset_600/train/id00012/L5fo1OvuXIg/00063/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.07,success
AVDeepfake1M_local/videos_subset_600/train/id00012/L5fo1OvuXIg/00064/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.159,success
AVDeepfake1M_local/videos_subset_600/train/id00012/L5fo1OvuXIg/00065/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.489,success
AVDeepfake1M_local/videos_subset_600/train/id00012/L5fo1OvuXIg/00066/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.504,success
AVDeepfake1M_local/videos_subset_600/train/id00012/O2jVZ--4vCk/00067/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,2.272,success
AVDeepfake1M_local/videos_subset_600/train/id00012/OuYBFCAc6GE/00068/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,2.122,success
AVDeepfake1M_local/videos_subset_600/train/id00012/OuYBFCAc6GE/00069/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,2.334,success
AVDeepfake1M_local/videos_subset_600/train/id00012/OuYBFCAc6GE/00072/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,2.046,success
AVDeepfake1M_local/videos_subset_600/train/id00012/OuYBFCAc6GE/00073/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.619,success
AVDeepfake1M_local/videos_subset_600/train/id00012/OuYBFCAc6GE/00075/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.54,success
AVDeepfake1M_local/videos_subset_600/train/id00012/OuYBFCAc6GE/00078/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.527,success
AVDeepfake1M_local/videos_subset_600/train/id00012/Pdni5zyZJYA/00079/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.804,success
AVDeepfake1M_local/videos_subset_600/train/id00012/Pdni5zyZJYA/00080/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.886,success
AVDeepfake1M_local/videos_subset_600/train/id00012/Pdni5zyZJYA/00082/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.584,success
AVDeepfake1M_local/videos_subset_600/train/id00012/Pdni5zyZJYA/00085/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.516,success
AVDeepfake1M_local/videos_subset_600/train/id00012/Pdni5zyZJYA/00086/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.94,success
AVDeepfake1M_local/videos_subset_600/train/id00012/UiPa-HfABJQ/00088/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,3.003,success
AVDeepfake1M_local/videos_subset_600/train/id00012/UiPa-HfABJQ/00090/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.648,success
AVDeepfake1M_local/videos_subset_600/train/id00012/Z-G8-wqpxwU/00091/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,2.746,success
AVDeepfake1M_local/videos_subset_600/train/id00012/Z-G8-wqpxwU/00094/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,2.554,success
AVDeepfake1M_local/videos_subset_600/train/id00012/Z-G8-wqpxwU/00095/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,3.571,success
AVDeepfake1M_local/videos_subset_600/train/id00012/Z-G8-wqpxwU/00096/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,2.669,success
AVDeepfake1M_local/videos_subset_600/train/id00012/Z-G8-wqpxwU/00097/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,3.583,success
AVDeepfake1M_local/videos_subset_600/train/id00012/Z-G8-wqpxwU/00098/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,2.094,success
AVDeepfake1M_local/videos_subset_600/train/id00012/Z-G8-wqpxwU/00100/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.955,success
AVDeepfake1M_local/videos_subset_600/train/id00012/Z-G8-wqpxwU/00101/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,2.808,success
AVDeepfake1M_local/videos_subset_600/train/id00012/Z-G8-wqpxwU/00102/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,3.061,success
AVDeepfake1M_local/videos_subset_600/train/id00012/Z-G8-wqpxwU/00104/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.737,success
AVDeepfake1M_local/videos_subset_600/train/id00012/Z-G8-wqpxwU/00105/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,2.646,success
AVDeepfake1M_local/videos_subset_600/train/id00012/Z-G8-wqpxwU/00106/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,3.03,success
AVDeepfake1M_local/videos_subset_600/train/id00012/Z-G8-wqpxwU/00107/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,2.834,success
AVDeepfake1M_local/videos_subset_600/train/id00012/Z-G8-wqpxwU/00108/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,2.188,success
AVDeepfake1M_local/videos_subset_600/train/id00012/Z-G8-wqpxwU/00109/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,2.59,success
AVDeepfake1M_local/videos_subset_600/train/id00012/_raOc3-IRsw/00110/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.547,success
AVDeepfake1M_local/videos_subset_600/train/id00012/aE4Om0EEiuk/00116/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,2.586,success
AVDeepfake1M_local/videos_subset_600/train/id00012/aE4Om0EEiuk/00117/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,3.666,success
AVDeepfake1M_local/videos_subset_600/train/id00012/aE4Om0EEiuk/00118/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,3.082,success
AVDeepfake1M_local/videos_subset_600/train/id00012/aE4Om0EEiuk/00119/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,2.489,success
AVDeepfake1M_local/videos_subset_600/train/id00012/aE4Om0EEiuk/00120/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,2.681,success
AVDeepfake1M_local/videos_subset_600/train/id00012/aE4Om0EEiuk/00121/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,2.466,success
AVDeepfake1M_local/videos_subset_600/train/id00012/aE4Om0EEiuk/00122/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,3.797,success
AVDeepfake1M_local/videos_subset_600/train/id00012/aE4Om0EEiuk/00123/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,2.679,success
AVDeepfake1M_local/videos_subset_600/train/id00012/clK27q0FqLs/00124/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,2.694,success
AVDeepfake1M_local/videos_subset_600/train/id00012/dGBIDj-zRuU/00126/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.148,success
AVDeepfake1M_local/videos_subset_600/train/id00012/dGBIDj-zRuU/00128/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.494,success
AVDeepfake1M_local/videos_subset_600/train/id00012/dGBIDj-zRuU/00129/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.358,success
AVDeepfake1M_local/videos_subset_600/train/id00012/dGBIDj-zRuU/00130/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.29,success
AVDeepfake1M_local/videos_subset_600/train/id00012/dGBIDj-zRuU/00131/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.246,success
AVDeepfake1M_local/videos_subset_600/train/id00012/dGBIDj-zRuU/00132/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.736,success
AVDeepfake1M_local/videos_subset_600/train/id00012/dGBIDj-zRuU/00135/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.745,success
AVDeepfake1M_local/videos_subset_600/train/id00012/dGBIDj-zRuU/00137/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.072,success
AVDeepfake1M_local/videos_subset_600/train/id00012/dGBIDj-zRuU/00138/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.308,success
AVDeepfake1M_local/videos_subset_600/train/id00012/nRiPvNQ1GCQ/00140/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.157,success
AVDeepfake1M_local/videos_subset_600/train/id00012/nRiPvNQ1GCQ/00142/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,0.97,success
AVDeepfake1M_local/videos_subset_600/train/id00012/nRiPvNQ1GCQ/00143/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.246,success
AVDeepfake1M_local/videos_subset_600/train/id00012/nRiPvNQ1GCQ/00144/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.113,success
AVDeepfake1M_local/videos_subset_600/train/id00012/nRiPvNQ1GCQ/00145/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.061,success
AVDeepfake1M_local/videos_subset_600/train/id00012/nRiPvNQ1GCQ/00146/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,0.697,success
AVDeepfake1M_local/videos_subset_600/train/id00012/s7MiVWybRhg/00149/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.546,success
AVDeepfake1M_local/videos_subset_600/train/id00012/s7MiVWybRhg/00150/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.977,success
AVDeepfake1M_local/videos_subset_600/train/id00012/tqaasM16UxI/00153/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,2.878,success
AVDeepfake1M_local/videos_subset_600/train/id00012/uCBekiUm-rE/00158/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.267,success
AVDeepfake1M_local/videos_subset_600/train/id00012/uCBekiUm-rE/00160/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.523,success
AVDeepfake1M_local/videos_subset_600/train/id00012/uCBekiUm-rE/00161/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.404,success
AVDeepfake1M_local/videos_subset_600/train/id00012/uCBekiUm-rE/00162/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.436,success
AVDeepfake1M_local/videos_subset_600/train/id00012/yi_qz725MjE/00163/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.646,success
AVDeepfake1M_local/videos_subset_600/train/id00012/yi_qz725MjE/00164/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.307,success
AVDeepfake1M_local/videos_subset_600/train/id00017/5MkXgwdrmJw/00002/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.748,success
AVDeepfake1M_local/videos_subset_600/train/id00017/7t6lfzvVaTM/00003/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.999,success
AVDeepfake1M_local/videos_subset_600/train/id00017/7t6lfzvVaTM/00005/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,0.98,success
AVDeepfake1M_local/videos_subset_600/train/id00017/7t6lfzvVaTM/00008/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,2.108,success
AVDeepfake1M_local/videos_subset_600/train/id00017/7t6lfzvVaTM/00009/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.704,success
AVDeepfake1M_local/videos_subset_600/train/id00017/7t6lfzvVaTM/00010/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.34,success
AVDeepfake1M_local/videos_subset_600/train/id00017/8_a6O3vdlU0/00013/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,3.208,success
AVDeepfake1M_local/videos_subset_600/train/id00017/8_a6O3vdlU0/00015/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.377,success
AVDeepfake1M_local/videos_subset_600/train/id00017/8_a6O3vdlU0/00018/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,3.814,success
AVDeepfake1M_local/videos_subset_600/train/id00017/8_a6O3vdlU0/00020/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,2.058,success
AVDeepfake1M_local/videos_subset_600/train/id00017/8_a6O3vdlU0/00021/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,2.717,success
AVDeepfake1M_local/videos_subset_600/train/id00017/ABlWCST1MPY/00022/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,2.604,success
AVDeepfake1M_local/videos_subset_600/train/id00017/ABlWCST1MPY/00023/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,2.323,success
AVDeepfake1M_local/videos_subset_600/train/id00017/ABlWCST1MPY/00024/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,2.344,success
AVDeepfake1M_local/videos_subset_600/train/id00017/AXAl9BX9-sQ/00025/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.61,success
AVDeepfake1M_local/videos_subset_600/train/id00017/AXAl9BX9-sQ/00026/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.863,success
AVDeepfake1M_local/videos_subset_600/train/id00017/E6aqL_Nc410/00028/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.643,success
AVDeepfake1M_local/videos_subset_600/train/id00017/KtadqxztRBk/00031/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.785,success
AVDeepfake1M_local/videos_subset_600/train/id00017/M6PYYNz3pac/00032/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.32,success
AVDeepfake1M_local/videos_subset_600/train/id00017/M6PYYNz3pac/00033/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.314,success
AVDeepfake1M_local/videos_subset_600/train/id00017/MuKhvYeekXU/00034/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.722,success
AVDeepfake1M_local/videos_subset_600/train/id00017/MuKhvYeekXU/00035/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.328,success
AVDeepfake1M_local/videos_subset_600/train/id00017/Nd3m-TBtp6A/00038/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.678,success
AVDeepfake1M_local/videos_subset_600/train/id00017/OLguY5ofUrY/00039/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,2.99,success
AVDeepfake1M_local/videos_subset_600/train/id00017/OLguY5ofUrY/00041/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,2.749,success
AVDeepfake1M_local/videos_subset_600/train/id00017/OLguY5ofUrY/00043/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,2.771,success
AVDeepfake1M_local/videos_subset_600/train/id00017/OLguY5ofUrY/00044/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,2.747,success
AVDeepfake1M_local/videos_subset_600/train/id00017/OLguY5ofUrY/00046/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.609,success
AVDeepfake1M_local/videos_subset_600/train/id00017/OLguY5ofUrY/00047/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,2.591,success
AVDeepfake1M_local/videos_subset_600/train/id00017/OLguY5ofUrY/00049/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,3.253,success
AVDeepfake1M_local/videos_subset_600/train/id00017/OLguY5ofUrY/00051/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,2.38,success
AVDeepfake1M_local/videos_subset_600/train/id00017/SFR_KWObD3o/00054/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.661,success
AVDeepfake1M_local/videos_subset_600/train/id00017/U7PMtQkYWo8/00060/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.348,success
AVDeepfake1M_local/videos_subset_600/train/id00017/U7PMtQkYWo8/00064/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.65,success
AVDeepfake1M_local/videos_subset_600/train/id00017/U7PMtQkYWo8/00065/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.483,success
AVDeepfake1M_local/videos_subset_600/train/id00017/U7PMtQkYWo8/00066/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.65,success
AVDeepfake1M_local/videos_subset_600/train/id00017/U7PMtQkYWo8/00068/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,3.12,success
AVDeepfake1M_local/videos_subset_600/train/id00017/UGu7qDKCDd8/00070/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.582,success
AVDeepfake1M_local/videos_subset_600/train/id00017/UGu7qDKCDd8/00071/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.431,success
AVDeepfake1M_local/videos_subset_600/train/id00017/UGu7qDKCDd8/00073/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.814,success
AVDeepfake1M_local/videos_subset_600/train/id00017/X9M79aB1RS4/00092/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.054,success
AVDeepfake1M_local/videos_subset_600/train/id00017/X9M79aB1RS4/00093/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,3.233,success
AVDeepfake1M_local/videos_subset_600/train/id00017/b5TvWN3x0HA/00096/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.668,success
